"V1"	"V2"	"V3"
0.0880800455307537	0.741620462389668	0.42963206880746
0.583164152521602	0.733184468372266	0.811376356135471
0.074887580464961	0.592336268624483	0.442174676404263
0.0591128215093335	0.0860261279866209	0.0119916805926819
0.242859227359213	0.0843411604756428	0.0268023731441451
0.405598695808744	0.000131400127364456	0.00110965630341253
0.555811689449362	0.211053154261267	0.683158789769529
0.63240390869704	0.907994724429202	0.588841433437004
0.00134369305595228	0.608703151273337	0.0656045285029756
0.0261036385598097	0.268989291022966	0.0161623387884935
0.666589891648785	0.0290423646227542	0.078480914890388
0.66681432957708	0.885568030968377	0.842347411238181
0.440284359809376	0.245855256850845	0.224477267223104
0.147712863598184	0.00396700986523901	0.00159061528274274
0.033802738673252	0.744241446033585	0.0821290895427464
0.000162448617906374	0.193908607135723	0.646186309895359
0.00101554846346141	0.0363624610695094	0.000211651243167799
0.669037244782129	0.135024062021765	0.906803331221898
0.163950801023495	0.173444000467413	0.545517332710065
0.693677911965543	0.170259961961084	0.710147607024408
0.656221257414011	0.314980265811566	0.632433756604266
0.968443351604829	0.160534819984269	0.592577502272479
0.149029075671219	0.874003695959134	0.186895219169711
0.328487096558855	0.0199115809792575	0.261885927153171
0.841346594873926	0.0166719167701573	0.11647710175053
0.955325680761439	0.0367994722601087	0.857663903970885
0.907822491719367	0.839713464607868	0.923810982637811
0.422592835033267	0.0628692570393018	0.093653142924819
0.964256838651198	0.503984449153369	0.888085065283404
0.0891320535372367	0.618263819790873	0.454195624617562
0.319344591685591	0.543928743223235	0.215674123981927
0.45213810220168	0.499093732137773	0.950820241596449
0.09336339216513	0.971533644030878	0.364044355397402
0.680371626156253	0.264260007536175	0.991500538964445
0.342302990446951	0.665992643897382	0.645029587322372
0.322477527758041	0.152009363212027	0.133875203420826
0.719050560489682	0.00848218360048469	0.0144620652318057
0.140938524663206	0.493255698421416	0.797524066382893
0.0120207350015212	0.26664235067929	0.0103584234520957
0.41568764098665	0.287953432844457	0.377660600488637
0.189376799185008	0.271536871157983	0.31868207706666
0.660487967447557	0.037791841992655	0.176489554593497
0.0714315157987778	0.168113127436757	0.640762690941318
0.0064965053331183	0.0727679735607725	0.00785557186670505
0.534921156234669	0.00586359319100427	0.0102859252544447
0.0493749296787488	0.325993259482928	0.0956473799720925
0.140277829062583	0.724095096476811	0.357104403614961
0.00126101914433874	0.083234850687224	0.0311028195068446
0.088363250388783	0.618066335859335	0.543101018385294
0.880175470907316	0.0250181856736653	0.136391171707525
0.0351508283050164	0.0573315920680562	0.00819164935288841
0.0669148205408576	0.182801695490709	0.0836476416690202
0.468189258902684	0.526444050461034	0.76326567508717
0.657994816674237	0.612290395529407	0.914344579554984
0.0814457419396436	0.0103601478407633	0.752773333726186
0.00106004683461247	0.0002436307460012	1.38306218966378e-06
0.00190257671425909	0.049210932218578	0.00246533700454421
0.736495693706554	0.074886390837487	0.706496478496008
0.0506249262598599	0.0361304232367814	0.00801614826739483
0.203733995125857	0.000474679595498406	0.002669848375488
0.729413443113789	0.0110497632619209	0.13382128805049
0.05328291059323	0.256582293254147	0.045643923778498
0.661493434767337	0.10421751914013	0.397952710068493
0.507276750376431	0.115989034600456	0.411642292285853
0.00898385031647098	0.794732335111532	0.524765495344524
0.740889282196262	0.359673052876861	0.685472063025413
0.103130755485554	0.000252705600223946	0.0763013269009414
0.352458253295515	0.707745933568324	0.463119736344898
0.274132293596892	0.0108299129043402	0.0116228570754927
0.0132066922215813	0.900675729703367	0.905258234785246
0.0012143516291564	0.0724381290332337	0.00276292619680762
0.972817008640016	0.246422167012305	0.803233869863121
0.198517908190086	0.644485169653926	0.675625888445034
0.568701660868916	0.249680352449027	0.593907625051049
0.971508800487728	0.00217949002390638	0.301964169923692
0.00785824988263784	0.00923742545251094	0.0394260739642429
0.470527623102956	0.995905764861938	0.460429972279482
0.270817704599869	0.545182484078088	0.94091148377052
0.00522739265543537	0.0545778571854463	0.00505185236687389
0.269699035667091	0.830563883923074	0.331755898397477
0.84213227771582	0.89905711742868	0.720675810318382
0.0261039350419467	0.000740994336708711	3.85958136446263e-05
0.889884796089605	0.107321373224212	0.328329458491764
0.300192006879034	0.325622742156769	0.94102350668809
0.634080530354103	0.318484745240178	0.237269688615471
0.179328208487477	0.995527775696026	0.316313327393328
0.142144458669456	0.562539632057949	0.206096425009013
0.511909836275426	0.952594354518369	0.471722242020018
0.343044860025117	0.716146706818663	0.515509442383427
0.48496846540116	0.0319154322310733	0.0754973922587365
0.0205610989480667	0.753559254416054	0.0946142438412101
0.734134796576986	0.159676589596741	0.438979655835335
0.0205143197986203	0.431105230143886	0.0239952435683863
0.107960514826329	0.0885620425120355	0.1162080155656
0.0494125392817857	0.855269104183447	0.27631763934203
0.0665656609212728	0.203432734684579	0.707249643444911
0.388299285508155	0.58694931537966	0.603945716520594
0.071034817043394	0.000319037958587898	0.000183002059633397
0.632207662902145	0.000178217887189525	0.125822750675931
0.587581275586708	0.74900558947696	0.52244446916102
0.593890136095688	0.997134988975393	0.679853617038992
0.83553486634651	0.00822394440633489	0.78616718690849
0.671005670214637	0.391216607728028	0.639411309840409
0.178323746594339	0.919231904733345	0.322770843488453
0.657377521555064	0.859813331746539	0.788000260172102
0.0729615364835778	0.0783625391817158	0.0488312830779337
0.0421518813236674	4.31910436859972e-06	1.91204532573597e-05
0.498574738959232	0.869126780188831	0.674820672987025
0.0134910368266153	0.377316325674492	0.0142344654754718
0.00448189243646113	0.103555305744312	0.173771624632538
0.764113491595636	0.0431446822822316	0.993532768432138
0.0939269240129712	0.088144436646955	0.021161402616613
0.871238021339203	0.106217274403754	0.87121286455894
0.376763829694888	0.710516140798546	0.487430949092715
0.0451355092261436	0.123194767363604	0.122627172736561
0.174531608646553	0.714874403332333	0.804260791509013
0.00445929662872147	8.65713078618269e-05	6.46341648957716e-06
0.89058841699419	0.932410521005321	0.902716431131973
0.514613769744719	0.773431175025942	0.671603418769764
0.202977299230875	0.523355020117335	0.548120620628099
0.520571924536158	0.151527074786903	0.345367766309917
0.601777352193308	0.414527677266509	0.359353170384001
0.531086171662218	0.308786539977166	0.544241072427962
0.571112980538331	0.0395487236312997	0.982430842040058
0.843059087326691	0.483330656784858	0.784081737523166
0.203235806737763	0.582877416104172	0.421148559859891
0.72261340840832	0.739186264409256	0.680616670132829
0.0410386905357415	0.982678322518698	0.258455886426989
0.512741770002818	0.0150085826807315	0.0701828539065176
0.00203108237020799	0.00139678763311302	0.00931901936535184
0.342507983583659	0.878941480617021	0.735343763756084
0.615853779169698	0.0813625499188365	0.180670128124773
0.180414102311537	0.660313340723589	0.590958765977095
0.728916524735618	0.136807502092045	0.192623950340418
0.267794951185838	0.0558745440933666	0.0997322215739374
0.866779905655	0.82255457430837	0.825236476087897
0.929703720241607	0.619842441140057	0.652297657997242
0.11194218607462	0.829935397027498	0.20596348885519
0.574061902085411	0.00395297702210773	0.0509493406080982
0.00411391718471887	0.307275516783854	0.492791829464486
0.383479912664966	0.792792058590929	0.349055593340864
0.631810792239035	0.49757016930319	0.570248838890566
0.278718483475207	0.198329009980075	0.0873737809041474
0.00784499669735905	0.168230787942027	0.0143983862345027
0.826379426340736	0.0379695231759269	0.725031681470663
0.386423057498137	0.788950989638757	0.890848926395595
0.168578530469503	0.060566388911958	0.0695146752508352
0.523083885743941	0.800771147723574	0.560903916715294
0.922365403129425	0.0157605985359248	0.0766867754687662
0.594752011324328	0.530655202829363	0.926018347930368
0.0646803428996239	0.16269003104357	0.0743002298491384
0.665832794415233	0.00216824088676537	0.148606064762819
0.23946631844223	0.341759016146124	0.0995363936529736
0.0430468996621307	0.00257082234069039	0.000300377743740032
0.461111946869746	0.708317542980125	0.366777057346266
0.215465491743671	0.332389316566128	0.0862026769121735
0.0221852114783212	0.0343188602533753	0.0118530869514373
0.296930856437819	0.445156655830021	0.259877490967582
0.694312096716742	0.262424165410863	0.773710244306281
0.0293323133674651	0.666331910483884	0.249695610129184
0.924799298993283	0.0041232619078817	0.0465697939200627
0.635260999008161	0.594167667954493	0.655064055164186
0.951502336590728	0.0130927715192035	0.231938599356387
0.00912322303195956	0.805252747940321	0.300026192046537
0.862999652882445	0.121390528970581	0.239481279647856
0.262918579387665	0.971253336191587	0.637200300242934
0.382056087646007	0.00937015022205212	0.0210525444216966
0.0285802640529857	0.377338427753474	0.0587454195987085
0.152555203509291	0.751326902461202	0.473345878152278
0.704569669312388	0.518694435050491	0.856117131045841
0.909508683493822	0.08883951758246	0.805272336095241
0.188925592714492	0.516569154951628	0.399235374574462
0.704576699981635	0.00859737346706191	0.963255053908717
0.63163801759785	0.0690591867556529	0.619288247002425
0.621011667722826	0.00696991027716565	0.181711555495752
0.340191150289477	0.338706510415635	0.1413322338376
0.974647672585835	0.564937838330044	0.958772220246476
0.863168526367951	0.321118226446204	0.468591586037968
0.842710289568956	0.512877663231008	0.551477378008319
0.885976836951971	0.439961131693028	0.72463479015354
0.631373303042828	0.751712114780313	0.503285626861681
0.965690161156938	0.232581780167922	0.463175138741451
0.237714111913333	0.775905520175931	0.420617522005576
0.412073492352909	0.258602993848015	0.611587403912982
0.838599242652319	0.268891561368127	0.710444188559661
4.75621007743898e-05	0.00439464751090535	2.98304808321603e-06
0.165652527165775	0.00756515749150433	0.00912714450308072
0.563556865961223	0.506837852900903	0.720589133040454
0.363724766949055	0.0719940657104481	0.254904773352633
0.102317125697109	0.292460031065933	0.0370444784180752
0.0905617994862026	0.382702757093882	0.14664966194674
0.209689557865961	0.924255196125568	0.340780502803936
0.86164884266796	0.0626191279611246	0.0946894072070299
0.895892146320395	0.58765663140251	0.933717227074333
0.354018045622424	0.00626249446311866	0.00505470748071335
0.83519997453762	0.117015084892632	0.468683241435118
0.0227367781414384	0.000202370322637591	6.48869615862413e-05
0.711727189982032	0.102085487021042	0.404981846094977
0.19473306096942	0.0163878208862176	0.0252579769463408
0.0173784045151684	0.00117749995156247	0.00706950249696192
0.0776338601798363	0.116136226594112	0.300878161624438
0.874388831685142	0.450075996815332	0.645765916144233
0.00487929082943539	0.0225670168571419	0.000673370242525229
0.005499509363595	0.429213795895486	0.023299865053894
0.887329719114528	0.891194793340352	0.908789361879872
0.595465024762434	0.569759108622063	0.717894999634656
0.00699206236836047	0.104388415610468	0.0252731884697328
0.768103864133446	0.188879773576986	0.292537700460604
0.215025563668889	0.00297413814630099	0.00749163881780102
0.411466170577185	0.508322345179281	0.740290378917441
0.870639248951476	0.133406348830824	0.276697951843764
0.906768758097871	0.000704219671495365	0.745051829273496
0.35947142602746	0.00764882731183936	0.0580359749481416
0.00305686286839346	0.241925991110772	0.00666357992142286
0.0560566838414838	0.55561177178377	0.641068415238973
0.641518746397632	0.204319256023255	0.14975902828359
0.908286054389874	0.97938002737834	0.822255487694113
0.484549517221085	0.0103228377387947	0.0304407482580213
0.533727239968386	0.900328156621478	0.634623984096741
0.274930776340872	0.0188968851698075	0.0158642788022951
0.12259837994929	0.00587586945903507	0.00110088697702815
0.761598297596596	0.737939018941686	0.796303908600604
0.456181836896042	0.844852719456209	0.630397136510123
0.6280360571272	0.321807670870213	0.76837218011084
0.853552228194661	0.204033686772001	0.651464593595666
0.796459834788925	0.246531944348851	0.588094634384445
0.846259332476666	0.209474553636673	0.456735021253282
0.100982423593819	0.0309728871917578	0.128912641035178
0.300051792476847	0.299557906247917	0.743512700944406
0.963152557326229	0.0114356489355278	0.153597859249682
0.76626706460193	0.0118125017016747	0.0781115762121549
0.901241311925748	0.277804777764583	0.7248863209071
0.1848014266135	0.0505795277045566	0.035749576507202
0.898967371575142	0.866788444896363	0.953367981148108
0.0311469421832682	0.0102882131585931	0.000729151224823754
0.0990959946498298	0.131714606225178	0.0299543917291547
0.606386929844093	0.0586838376619629	0.636099979485597
0.379556968217351	0.817424755870035	0.348862758312004
0.584623746585079	0.0349230236249605	0.205673092988043
0.346335521413465	0.769106583767963	0.724111088407694
0.886821104476231	0.931600246851633	0.806048379200601
0.609561396923929	0.335337214518425	0.597773894134489
0.214927671207358	0.00123053133780859	0.0189597178200083
0.923643953168127	0.868938870514225	0.884066692627584
0.915087316309432	0.287529363480467	0.91715834760116
0.85316294102187	0.537595261852766	0.880890599454138
0.766746929698389	0.787498699418226	0.847309575078664
0.512436618605157	0.835984492694388	0.91785526521336
0.146886803134965	0.353336754928145	0.102460753983497
0.313031009673711	0.0243950891201695	0.0856848364582732
0.317028048197813	0.322365936538304	0.895548263987012
0.610380409556094	0.237374574648557	0.989127087010224
0.380029904952328	0.687517705034211	0.943428723047349
0.98141144183727	0.303242089492971	0.482499894913087
0.02060855197023	0.4830134951676	0.0272532745429609
0.262412536967877	0.363162491152917	0.272072263909594
0.294574941035153	0.282471453028976	0.946026478119728
0.998193595374737	0.920630863375378	0.958376833656343
0.376455951227826	0.77186137075937	0.510864298094785
0.255150678068602	0.169997083975083	0.953728564290015
0.643873165369323	0.248498436997418	0.375734697403346
0.123442419012713	0.518883287682812	0.854307050068957
0.91777548387816	0.818792413224556	0.970077513253884
0.266163139522509	0.374922303109284	0.147362350044341
0.937805481481126	0.51713481557153	0.824583939837457
0.0920367291883442	0.664968936213355	0.63141144552464
0.00118663303428046	0.667069384539572	0.400680942954555
0.657963787489719	0.0272803967433268	0.152890023832945
0.00466935902093601	0.000289869599586101	2.78543631337946e-06
0.646165097156276	0.946011059565011	0.944803820425717
0.0385785522810757	0.0128849187733584	0.00357803953292968
0.547640811708341	0.597820518948244	0.986111825021634
0.790258971614141	0.20790881309288	0.61443055573301
0.446381335320025	0.366269826127146	0.192082091085118
0.862452202602002	0.218381791808883	0.379670167701578
0.000578417188069613	0.0226796972689237	0.000716663650554894
0.173361615688891	0.00571415052639446	0.00360706417679091
0.354682224782101	0.00806135953107423	0.351579126967362
0.120634597077958	0.0404322020398336	0.013291023716175
0.912082175156268	0.864200849874847	0.998921450755439
0.0665664672582575	0.0747007897392594	0.737468762227747
0.255550106509427	0.140401945821052	0.904214902199158
0.099505436441413	0.24325677000421	0.210726924297121
0.0884637241527724	0.433059550418922	0.169516067115568
0.493519505755384	0.495033346550962	0.293410520242119
0.0815712300990922	0.545228214943741	0.0974084868079242
0.127504819175717	0.967917994468734	0.523633431114857
0.314381772318169	0.779851653947971	0.319355804653663
0.00150074843352688	0.0133940904605815	0.0240462415612807
0.011410850854594	0.000983020649973798	0.000357318066594337
0.518937065219131	0.000727505262617445	0.0948700955159154
0.722324861071239	0.848524825218631	0.922216604334868
0.063503856922752	0.458588907248279	0.182635898032411
0.129522621865813	0.335596988626352	0.0931113277234779
0.412932728952836	0.57392597917163	0.257064721224111
0.00143008768914143	0.4561546423231	0.0314675469072574
0.972807099103838	0.51292581416152	0.866796732889333
0.0343476052997734	0.348922005116377	0.0567917856916014
0.40117984671398	0.204484929374616	0.569937292072853
0.658204902033268	0.496546530136748	0.856936283870915
0.188013680363893	0.189096092820602	0.119575050171332
0.975514498076864	0.264349131489042	0.474435021675865
0.00508064696031552	0.0613656361184023	0.001032511133499
0.596820479423995	0.863919515767681	0.585080496905588
0.0522605940528841	0.213052487522569	0.837113112457663
0.357342066239997	0.239233918160659	0.920116865243086
0.383627016312122	0.804630217352382	0.42592019822067
0.848092500289127	0.133245955891782	0.453434245088246
0.755374229201748	0.0923072084430876	0.505773875678055
0.000726423319270197	0.0109335945037845	1.66794560814143e-05
0.171732769259718	0.0236677921858648	0.00729281546225191
0.214956175552032	0.225257766343809	0.891514780301609
0.0911780675574819	0.6814663801984	0.423171501598718
0.26560559818462	0.68577664412359	0.627127706075756
0.333215753938111	0.525249716449934	0.241719944024825
0.0748381539998537	0.263366625779808	0.407798866422393
0.833627781493232	0.41066945696183	0.977928814696714
0.198844659131253	0.734980191920883	0.193532911094966
0.480530885464928	0.1572505407601	0.533808459335946
0.441646412806407	0.374345338539965	0.206653632920926
0.247875274022541	0.0023675852806152	0.00851253201258939
0.639654891315767	0.908381103988604	0.645522803493987
0.491126444613585	0.722583189353012	0.863470822824886
0.967674010250577	0.0426764162177752	0.333627772202011
0.0106691284345495	0.584711213663904	0.185688001345067
0.671932551322757	0.268651196154677	0.767554244347445
0.28227164955432	0.00101871025600841	0.158721303054218
0.656233341692512	0.0868568413681363	0.91627223310019
0.361709901835428	0.444030523464857	0.571069025584177
0.255392080935094	0.548962783231503	0.906360328103277
0.893569051204375	0.684424775649671	0.874051886592048
0.531490531461348	0.931449019671758	0.746094325482655
0.587251164867579	0.600498603980884	0.948178235348133
0.415337715155557	0.137281698887884	0.813229452395927
0.59162835456991	0.00313187219237454	0.0112800839491111
0.000706954162797091	0.000630131054562666	3.08065842709038e-05
0.000880034039445587	1.70780265411619e-05	9.32542751908016e-08
0.539976712332011	0.420355431316997	0.311586603095626
0.724777832258736	0.448924399646263	0.782473489394803
0.482701151824226	0.163606813367533	0.209281849197022
0.163316381209178	0.00481325350600947	0.0084205499483172
0.633851919459159	0.366100258066409	0.986140357271068
0.647176029368145	0.27467872901329	0.554342965897684
0.529801418245406	0.552973503864271	0.899148596132056
0.293187922994294	0.476556774117123	0.162725623691594
0.51360965201981	0.00545806477766897	0.192901374352047
0.0264954238453715	0.559829652877399	0.0270842961324931
0.565141996379697	0.65929913594892	0.635983167847027
0.167973478086893	0.450578991866153	0.56303330001451
0.948702429353985	0.710349036285107	0.822876249336467
0.496227705846553	0.632319592946374	0.990135858341665
0.0469739863900239	0.816246156471123	0.149862791380761
0.346814863752273	0.959246596431434	0.550361062302315
0.210287912690647	0.220388510640746	0.369676982746154
0.0399168140968831	0.193713530885342	0.0165000409232796
0.159220472566883	0.224878670307966	0.893695149989412
0.138203805572352	0.136884394511603	0.886929321061608
0.614771235152751	0.0836740443280974	0.917312903685501
0.560917050449757	0.523327634837937	0.920945773727207
0.209486336246222	0.0765516404539357	0.0555134976666961
0.0515628606157028	0.396350582878843	0.103222369205534
0.11480576579375	0.000148689720995021	0.101406529573702
0.781716721698999	0.852478646584068	0.945340597557013
0.0466067256363659	0.874655720069406	0.37947260464022
0.0949768693993167	0.176760328809647	0.078320260568072
0.629098869872743	0.164929291590003	0.716640733009722
0.51867653250081	0.00140062227297455	0.00516442774400583
0.336962566785894	0.782429030795571	0.544140766510301
0.269637241551747	0.581484253740916	0.227189467949863
0.874518899475513	0.0504510796780118	0.505719762024629
0.280632394042488	0.962291509254537	0.69750910739447
0.931504559657971	0.286857242651621	0.682511700695305
0.319504793610515	0.156935963896299	0.586057097773646
0.618837610815152	0.217418417230942	0.3482410930245
0.524617538374943	0.0431221218002736	0.119948219715292
0.736255240289259	0.988398191221778	0.77344014198742
0.0593836640256435	0.948434598932111	0.308916818870537
5.89481820090221e-06	0.00544892289415855	0.00128015927114355
0.560091427508063	0.251487998887429	0.844786201533639
0.0193027287592215	0.0203525596672622	0.588074274285881
0.160966978865692	0.25793122915778	0.604494792897161
0.380485699817602	0.00702274695609528	0.120543490165462
0.702232543728768	0.0350141195853815	0.221471879286096
0.054679496142096	0.0751397099779216	0.00530895492378236
0.706436751392035	0.179306414476762	0.960398152455608
0.946919057123153	0.34610611524396	0.525402929447018
0.00371064499088414	0.0166046172583947	0.00308998485058343
0.0314058364938655	0.194732967402434	0.484487816095437
0.823090819963066	0.0847766575402771	0.399536977410308
0.864406121724641	0.326506345316959	0.810486954684978
0.407012765038462	0.0604977492407807	0.0583396239761784
0.390221834497558	0.537827290936418	0.583986118554384
0.48744862679553	0.711290044257476	0.6299225033884
0.554035298488007	0.431203554968111	0.429171729049316
0.700607987189886	0.0447921487115248	0.274198258221531
0.545617273649488	0.15416689041177	0.271069114822043
0.480137127959489	0.750692796066645	0.948509581529805
0.361546144286592	0.586685696364298	0.971930040020755
0.635182369713768	0.760850405215436	0.870614736665353
0.0503225598102218	0.0789510416625577	0.158100956938264
0.446508040773581	0.58356029363033	0.652399263758909
0.243517263974345	0.588866664457472	0.209393994501519
0.283168895173293	0.240818767687751	0.900002904776912
0.401870541436952	0.011778509305709	0.0275358980064961
